Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Delivery,Invoice,Billing Status,Amount
11/3/2004 0:00,Microscale Inc.,Classic Cars,43,SO-bfba52f0,PL-c3b65861,PO-87ae5018,True,Delivered,INV-4448be19,Paid,3684.67
11/17/2004 0:00,Motor Mint Distributors Inc.,Classic Cars,41,SO-b19ac082,PL-586dfabe,PO-1962a906,True,Delivered,INV-d1fa7ab5,Paid,4100.0
11/24/2004 0:00,Reims Collectables,Classic Cars,30,SO-544d5e28,PL-bc567af9,PO-3f079b02,True,Delivered,INV-568cadcd,Paid,3000.0
12/7/2004 0:00,Euro Shopping Channel,Classic Cars,28,SO-f1c7159c,PL-0db153d8,PO-0291ea4f,True,Delivered,INV-3160f179,Paid,2670.92
1/6/2005 0:00,Suominen Souveniers,Classic Cars,43,SO-9ef5bef0,PL-d2559f7b,PO-a3824722,True,Delivered,INV-5c530386,Paid,4300.0
2/10/2005 0:00,Euro Shopping Channel,Classic Cars,41,SO-bfc3c77b,PL-cb8115f3,PO-36926c15,True,Delivered,INV-cf9a6502,Paid,4100.0
3/4/2005 0:00,Mini Gifts Distributors Ltd.,Classic Cars,30,SO-e1f426be,PL-af5fa377,PO-4c731286,True,Delivered,INV-4c8c40fd,Paid,2472.6
1/29/2003 0:00,Baane Mini Imports,Trucks and Buses,31,SO-73a0311d,PL-f4d5acf9,PO-2bc43960,True,Delivered,INV-8dc3e305,Paid,3100.0
4/1/2003 0:00,"La Corne D'abondance, Co.",Trucks and Buses,32,SO-7b33e391,PL-0a72a894,PO-217ed336,True,Delivered,INV-2df4f70a,Paid,3200.0
5/28/2003 0:00,"Corrida Auto Replicas, Ltd",Trucks and Buses,43,SO-4001eab0,PL-ae1840e0,PO-a3ef47f0,True,Delivered,INV-031001df,Paid,4141.33
7/24/2003 0:00,Technics Stores Inc.,Trucks and Buses,26,SO-7d528857,PL-b05cd623,PO-6696afcc,True,Delivered,INV-53ee4e6e,Paid,2600.0
9/21/2003 0:00,"Oulu Toy Supplies, Inc.",Trucks and Buses,27,SO-8aede00b,PL-bc36c061,PO-4447f71a,True,Delivered,INV-e85620a2,Paid,2700.0
10/21/2003 0:00,Mini Auto Werke,Trucks and Buses,24,SO-4981bb55,PL-5c78291c,PO-adae2c43,True,Delivered,INV-63cb5401,Paid,2400.0
11/6/2003 0:00,"Stylish Desk Decors, Co.",Trucks and Buses,22,SO-41fecdb5,PL-97c295e7,PO-765ff178,True,Delivered,INV-5c9c1821,Paid,2200.0
11/14/2003 0:00,"Iberia Gift Imports, Corp.",Trucks and Buses,46,SO-b1b1005d,PL-63de768d,PO-0231e65c,True,Delivered,INV-55b76d7b,Paid,4600.0
11/25/2003 0:00,"Saveley & Henriot, Co.",Trucks and Buses,37,SO-b74e2980,PL-a6ea9d3b,PO-6d637d6c,True,Delivered,INV-47fae8f7,Paid,3598.99
12/9/2003 0:00,Diecast Collectables,Trucks and Buses,49,SO-03743357,PL-ee452113,PO-e1d19713,True,Delivered,INV-b7946352,Paid,3964.1
2/4/2004 0:00,Handji Gifts& Co,Trucks and Buses,21,SO-7b2801fa,PL-05f97956,PO-4f14adf0,True,Delivered,INV-93973faa,Paid,2100.0
3/11/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,25,SO-df2ce9e7,PL-c3f2287b,PO-4be2a88b,True,Delivered,INV-7ec3d5d8,Paid,2500.0
5/4/2004 0:00,Super Scale Inc.,Trucks and Buses,37,SO-60ff10c6,PL-ee654914,PO-2a560723,True,Delivered,INV-76338873,Paid,3700.0
6/15/2004 0:00,Handji Gifts& Co,Trucks and Buses,45,SO-2bfb8af5,PL-34f5d227,PO-c5027f56,True,Delivered,INV-8405440c,Paid,3900.6
7/19/2004 0:00,Souveniers And Things Co.,Trucks and Buses,32,SO-a88b94f9,PL-b589a8dc,PO-13396742,True,Delivered,INV-17fa85eb,Paid,2743.04
8/19/2004 0:00,Diecast Classics Inc.,Trucks and Buses,29,SO-5bcb1745,PL-2e1104a8,PO-8841554e,True,Delivered,INV-4b013f8f,Paid,2402.07
9/8/2004 0:00,Scandinavian Gift Ideas,Trucks and Buses,26,SO-a27e5be9,PL-049bf8a2,PO-0e00a0b1,True,Delivered,INV-ae4971e0,Paid,2178.54
10/13/2004 0:00,Marta's Replicas Co.,Trucks and Buses,28,SO-a7e8c170,PL-1a012b1d,PO-4fa24db5,True,Delivered,INV-8ebfa037,Paid,2800.0
10/22/2004 0:00,Canadian Gift Exchange Network,Trucks and Buses,27,SO-a6a38d3e,PL-4b1febe6,PO-2ef0ae56,True,Delivered,INV-5b92f330,Paid,2366.28
11/5/2004 0:00,Vitachrome Inc.,Trucks and Buses,20,SO-bb9b0400,PL-1c8c5fd0,PO-db9eb4db,True,Delivered,INV-d4795b3e,Paid,1963.6
11/19/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,44,SO-7fc4f4e5,PL-3add0e63,PO-0fef9f82,True,Delivered,INV-9c1455df,Paid,4400.0
11/1/2004 0:00,"Corrida Auto Replicas, Ltd",Trucks and Buses,42,SO-3a0567f2,PL-26dfd0b3,PO-710a4511,True,Delivered,INV-9054799e,Paid,4200.0
12/10/2004 0:00,Euro Shopping Channel,Trucks and Buses,41,SO-7478ab25,PL-ec470a47,PO-44aa3ca7,True,Delivered,INV-d4e79b8d,Paid,4100.0
1/23/2005 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,26,SO-c40d231d,PL-beda1aac,PO-c095134c,True,Delivered,INV-0cda1bbc,Paid,2600.0
2/17/2005 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,26,SO-2b77361d,PL-d7a9da39,PO-0406db70,True,Delivered,INV-6b5784fd,Paid,2600.0
5/1/2005 0:00,Quebec Home Shopping Network,Trucks and Buses,26,SO-76363040,PL-7feb9df0,PO-c2cdb8ea,True,Delivered,INV-d8de7239,Paid,2600.0
5/31/2005 0:00,La Rochelle Gifts,Trucks and Buses,41,SO-66aab6da,PL-45e2e6e4,PO-fb991af5,True,Delivered,INV-1a6c6018,Paid,3553.88
2/24/2003 0:00,Land of Toys Inc.,Motorcycles,20,SO-54e526c1,PL-0b3a21b8,PO-0179a928,True,Delivered,INV-430adb03,Paid,1858.0
4/29/2003 0:00,"Australian Collectors, Co.",Motorcycles,22,SO-60393dd8,PL-2d037c02,PO-ca401231,True,Delivered,INV-de159f2e,Paid,2200.0
6/27/2003 0:00,Euro Shopping Channel,Motorcycles,23,SO-5b6e68e5,PL-94711d5e,PO-3ca5ac18,True,Delivered,INV-050f8e79,Paid,2300.0
8/25/2003 0:00,Toys4GrownUps.com,Motorcycles,33,SO-b9b28237,PL-ec8d2748,PO-ef4a8f12,True,Delivered,INV-6210d806,Paid,3098.7
10/28/2003 0:00,Technics Stores Inc.,Motorcycles,28,SO-24345781,PL-4e23095e,PO-0835e083,True,Delivered,INV-19a04ad4,Paid,2800.0
11/18/2003 0:00,Herkku Gifts,Motorcycles,44,SO-e60d0b94,PL-c730cb9f,PO-f88cd0af,True,Delivered,INV-9108aa06,Paid,4351.16
1/12/2004 0:00,Osaka Souveniers Co.,Motorcycles,46,SO-852142fb,PL-fc51f072,PO-29bfc221,True,Delivered,INV-c6c1abcd,Paid,3675.86
2/20/2004 0:00,"Australian Collectors, Co.",Motorcycles,21,SO-e8ef23b5,PL-805623f1,PO-fe5b511a,True,Delivered,INV-0dbc5d7f,Paid,2100.0
4/2/2004 0:00,"Royal Canadian Collectables, Ltd.",Motorcycles,41,SO-95b049be,PL-738b979b,PO-a06e105d,True,Delivered,INV-bbcdb654,Paid,4100.0
5/11/2004 0:00,The Sharp Gifts Warehouse,Motorcycles,31,SO-a08dd667,PL-c620a3c3,PO-b5a9caaa,True,Delivered,INV-32162cba,Paid,3100.0
6/28/2004 0:00,Gift Depot Inc.,Motorcycles,31,SO-f6f66d1e,PL-0c393297,PO-a2b17323,True,Delivered,INV-d53f89d6,Paid,2477.21
7/23/2004 0:00,La Rochelle Gifts,Motorcycles,23,SO-06b34e0e,PL-fbdd1bb5,PO-e9bcd605,True,Delivered,INV-5f684f55,Paid,1883.93
8/27/2004 0:00,Marta's Replicas Co.,Motorcycles,37,SO-804bd644,PL-4096a58f,PO-50c200b7,True,Delivered,INV-426861b2,Paid,3658.93
9/16/2004 0:00,"Clover Collections, Co.",Motorcycles,26,SO-6962a4e1,PL-1ce6c967,PO-c7c2bcdd,True,Delivered,INV-6ef62235,Paid,2600.0
10/15/2004 0:00,Mini Classics,Motorcycles,24,SO-77b63575,PL-f9475c3e,PO-a67b7b4c,True,Delivered,INV-965c7e85,Paid,1917.84
11/2/2004 0:00,Diecast Classics Inc.,Motorcycles,47,SO-615d189a,PL-71ece2ca,PO-1500aa0c,True,Delivered,INV-ba5e587b,Paid,4700.0
11/15/2004 0:00,Land of Toys Inc.,Motorcycles,45,SO-fdb0914a,PL-c03cf530,PO-12c83b1c,True,Delivered,INV-d65805e9,Paid,2875.95
11/24/2004 0:00,Enaco Distributors,Motorcycles,55,SO-b4d00436,PL-d2858809,PO-54b7385c,True,Delivered,INV-1f494fa2,Paid,5500.0
12/4/2004 0:00,Gift Ideas Corp.,Motorcycles,46,SO-df086457,PL-fdf453c2,PO-be35362d,True,Delivered,INV-91218618,Paid,3733.82
1/6/2005 0:00,Suominen Souveniers,Motorcycles,50,SO-d0f24a17,PL-85feb039,PO-0dc1e583,True,Delivered,INV-d76a15e6,Paid,5000.0
2/3/2005 0:00,La Rochelle Gifts,Motorcycles,37,SO-aed2e92f,PL-d1969be4,PO-cf1a7749,True,Delivered,INV-9e60132e,Paid,3700.0
3/2/2005 0:00,"Dragon Souveniers, Ltd.",Motorcycles,44,SO-99e9482e,PL-7c7a2b36,PO-bcc3fbc2,True,Delivered,INV-ef02c7d2,Paid,4175.6
4/3/2005 0:00,Tekni Collectables Inc.,Motorcycles,49,SO-e96f19ab,PL-86d65d4d,PO-61d39f3a,True,Delivered,INV-6bf66d44,Paid,4900.0
5/10/2005 0:00,L'ordine Souveniers,Motorcycles,45,SO-6480edd4,PL-c2906fa2,PO-85853993,True,Delivered,INV-95ffd140,Paid,4500.0
3/3/2003 0:00,Cruz & Sons Co.,Motorcycles,27,SO-3d0ceb64,PL-23eb3e2c,PO-32412113,True,Delivered,INV-26d9da23,Paid,1173.15
5/8/2003 0:00,Marseille Mini Autos,Motorcycles,31,SO-8f5d6b77,PL-9eb17bd3,PO-0f93ab0e,True,Delivered,INV-2236c01d,Paid,1384.46
7/2/2003 0:00,Mini Gifts Distributors Ltd.,Motorcycles,33,SO-476a6932,PL-7cbce77f,PO-96419d8d,True,Delivered,INV-cabebb79,Paid,1327.59
8/25/2003 0:00,Toys4GrownUps.com,Motorcycles,31,SO-2f2f6c15,PL-407aa876,PO-ba9f3497,True,Delivered,INV-d8973042,Paid,1109.8
10/10/2003 0:00,Corporate Gift Ideas Co.,Motorcycles,35,SO-f6f524ad,PL-c1e435d1,PO-e64b6043,True,Delivered,INV-9cc0d193,Paid,1239.0
11/4/2003 0:00,"Anna's Decorations, Ltd",Motorcycles,26,SO-196a768d,PL-28f62e89,PO-8cbda98c,True,Delivered,INV-e1437c29,Paid,1035.58
11/11/2003 0:00,Daedalus Designs Imports,Motorcycles,34,SO-7bdd6edc,PL-2c3bb6fd,PO-849b1891,True,Delivered,INV-f7066d26,Paid,1545.64
11/19/2003 0:00,Euro Shopping Channel,Motorcycles,46,SO-1a3aed35,PL-bf4ab4eb,PO-9fde3915,True,Delivered,INV-af3bc7d0,Paid,1517.54
1/15/2004 0:00,Auto Canal Petit,Motorcycles,41,SO-5516560f,PL-da6be0a0,PO-712ba465,True,Delivered,INV-6ccdc9d9,Paid,1731.84
2/21/2004 0:00,Daedalus Designs Imports,Motorcycles,43,SO-d8248687,PL-3a14ab3a,PO-4ed741b2,True,Delivered,INV-8407e5cc,Paid,1695.49
4/5/2004 0:00,Vitachrome Inc.,Motorcycles,26,SO-6bbcb5d4,PL-7f97817d,PO-01886579,True,Delivered,INV-050be7e7,Paid,1045.98
5/26/2004 0:00,Auto Canal Petit,Motorcycles,36,SO-f6e2c8f3,PL-c06620f5,PO-8e3eab78,True,Delivered,INV-3be32b78,Paid,1738.08
6/30/2004 0:00,Gifts4AllAges.com,Motorcycles,20,SO-0864ba63,PL-f9c8e414,PO-1af5b282,True,Delivered,INV-9cb9240a,Paid,651.8
8/2/2004 0:00,Online Mini Collectables,Motorcycles,27,SO-ec508c03,PL-d5209b87,PO-110205c5,True,Delivered,INV-01ed17c7,Paid,988.47
8/27/2004 0:00,Marta's Replicas Co.,Motorcycles,37,SO-8d4caff6,PL-72ef98f1,PO-e3794635,True,Delivered,INV-ca0c3e7b,Paid,1518.11
9/30/2004 0:00,"Toys of Finland, Co.",Motorcycles,24,SO-79b667cc,PL-156a2605,PO-fa773dfe,True,Delivered,INV-bc168df4,Paid,1013.76
10/16/2004 0:00,"Toms Spezialitten, Ltd",Motorcycles,36,SO-16e024d0,PL-a0b6ee88,PO-3bbf254b,True,Delivered,INV-c92980af,Paid,1549.8
11/3/2004 0:00,Microscale Inc.,Motorcycles,29,SO-957ef057,PL-cba305a7,PO-5b301743,True,Delivered,INV-006fbfa2,Paid,1108.38
11/17/2004 0:00,Motor Mint Distributors Inc.,Motorcycles,28,SO-20569a65,PL-8433b7d8,PO-d7bd847a,True,Delivered,INV-e63384a9,Paid,2800.0
11/24/2004 0:00,Reims Collectables,Motorcycles,29,SO-bdc8c130,PL-829d1e89,PO-93d6f03d,True,Delivered,INV-e29ecfc1,Paid,2900.0
12/7/2004 0:00,Euro Shopping Channel,Motorcycles,38,SO-678f921c,PL-70a42c31,PO-ba530c4f,True,Delivered,INV-f5f7acba,Paid,1513.54
1/6/2005 0:00,Marseille Mini Autos,Motorcycles,48,SO-b555dddd,PL-6719475f,PO-2967881f,True,Delivered,INV-cc27314e,Paid,2317.44
2/10/2005 0:00,Euro Shopping Channel,Motorcycles,40,SO-21caab88,PL-46bb3abc,PO-7e3dafd6,True,Delivered,INV-4391d486,Paid,3298.4
3/4/2005 0:00,Mini Gifts Distributors Ltd.,Motorcycles,41,SO-d60b37b9,PL-12ee1221,PO-ba360615,True,Delivered,INV-b9be008f,Paid,1826.96
4/8/2005 0:00,"UK Collectables, Ltd.",Motorcycles,30,SO-62ee14a0,PL-cc664cef,PO-7b063ef2,True,Delivered,INV-df8b9a5f,Paid,1206.9
1/31/2003 0:00,Euro Shopping Channel,Trucks and Buses,35,SO-19a24430,PL-1c495744,PO-946489c6,True,Delivered,INV-3bc5f1ef,Paid,1666.7
4/1/2003 0:00,"La Corne D'abondance, Co.",Trucks and Buses,28,SO-124d220e,PL-3b4a106f,PO-ff830771,True,Delivered,INV-d7e700f9,Paid,1560.44
6/3/2003 0:00,Muscle Machine Inc,Trucks and Buses,45,SO-398717aa,PL-fd0aaa76,PO-13d142c6,True,Delivered,INV-866c25a3,Paid,2337.75
8/1/2003 0:00,Suominen Souveniers,Trucks and Buses,24,SO-b37c1482,PL-5d11e641,PO-2b7daea7,True,Delivered,INV-5ef942e0,Paid,1103.76
9/21/2003 0:00,"Oulu Toy Supplies, Inc.",Trucks and Buses,41,SO-8d05a198,PL-d707a9b7,PO-57376175,True,Delivered,INV-c3c766b9,Paid,2617.85
10/22/2003 0:00,"Dragon Souveniers, Ltd.",Trucks and Buses,48,SO-3ef325ff,PL-5a092ad9,PO-a4051a39,True,Delivered,INV-3c57c2b2,Paid,2207.52
11/6/2003 0:00,"Stylish Desk Decors, Co.",Trucks and Buses,50,SO-0b649934,PL-4cd393f9,PO-f4082786,True,Delivered,INV-809bb149,Paid,3165.5
11/14/2003 0:00,"Iberia Gift Imports, Corp.",Trucks and Buses,33,SO-987458e2,PL-f8c524b3,PO-6e88d283,True,Delivered,INV-1352d2cc,Paid,2071.41
11/25/2003 0:00,Mini Classics,Trucks and Buses,32,SO-9bc4e2ab,PL-5a4ea7d8,PO-b0746947,True,Delivered,INV-c53de564,Paid,1385.28
12/9/2003 0:00,Diecast Collectables,Trucks and Buses,27,SO-c16249c8,PL-353ef329,PO-97a95b64,True,Delivered,INV-eb01b32e,Paid,1621.62
2/10/2004 0:00,Signal Collectibles Ltd.,Trucks and Buses,35,SO-7bae3b29,PL-af53f701,PO-eb328fe5,True,Delivered,INV-a660013d,Paid,1931.65
3/11/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,23,SO-56e91bab,PL-23e3b466,PO-44d24d99,True,Delivered,INV-a61ec858,Paid,1244.53
5/5/2004 0:00,Euro Shopping Channel,Trucks and Buses,35,SO-40bdcf30,PL-35e5363f,PO-69bdacf0,True,Delivered,INV-0665d128,Paid,1704.5
6/15/2004 0:00,Handji Gifts& Co,Trucks and Buses,40,SO-bb3f487c,PL-5ded475f,PO-e10058d3,True,Delivered,INV-2ee0fe29,Paid,1753.2
7/20/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,35,SO-30e44f64,PL-94ccc7cc,PO-dd41bbfc,True,Delivered,INV-7ee0db55,Paid,1666.7
8/19/2004 0:00,Diecast Classics Inc.,Trucks and Buses,31,SO-0d5234fb,PL-2c1dbbd8,PO-81b4c709,True,Delivered,INV-7e20b10c,Paid,1710.89
9/8/2004 0:00,Land of Toys Inc.,Trucks and Buses,50,SO-4a2b78e1,PL-2692125d,PO-5b1093e9,True,Delivered,INV-1444c249,Paid,2326.5
10/13/2004 0:00,Marta's Replicas Co.,Trucks and Buses,40,SO-a13fc5da,PL-11b4033b,PO-e114ba0d,True,Delivered,INV-920201ec,Paid,2316.0
10/22/2004 0:00,Canadian Gift Exchange Network,Trucks and Buses,38,SO-ac7afb84,PL-fc8796b8,PO-16899a4d,True,Delivered,INV-cc9220ba,Paid,1727.1
11/5/2004 0:00,Baane Mini Imports,Trucks and Buses,38,SO-35010111,PL-3c3ed0bd,PO-28d15dbe,True,Delivered,INV-df8c1076,Paid,3800.0
11/19/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,40,SO-79e570fb,PL-7c8e6e0e,PO-81354f92,True,Delivered,INV-359e067a,Paid,2424.0
12/1/2004 0:00,Muscle Machine Inc,Trucks and Buses,33,SO-5446642a,PL-198cc2d3,PO-af83866e,True,Delivered,INV-3a908ce7,Paid,1535.49
12/15/2004 0:00,Reims Collectables,Trucks and Buses,36,SO-bd4b8b97,PL-5d385107,PO-57a4474f,True,Delivered,INV-1ee34160,Paid,3600.0
1/23/2005 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-a718e70a,PL-107b2cae,PO-c91b68d0,True,Delivered,INV-66c69949,Paid,1329.4
2/22/2005 0:00,Euro Shopping Channel,Trucks and Buses,32,SO-f8a34ad0,PL-0e3c0a7d,PO-979babf8,True,Delivered,INV-1007706f,Paid,1701.76
3/15/2005 0:00,Euro Shopping Channel,Trucks and Buses,36,SO-bcc83b72,PL-2bd0c811,PO-4ba175a5,True,Delivered,INV-50a8d4a7,Paid,2259.72
5/3/2005 0:00,Euro Shopping Channel,Trucks and Buses,19,SO-f542a1d0,PL-1228e5e5,PO-7be58790,True,Delivered,INV-f8d0414c,Paid,925.3
5/31/2005 0:00,La Rochelle Gifts,Trucks and Buses,11,SO-f875c848,PL-50d12887,PO-f951bbbb,True,Delivered,INV-e8a400cc,Paid,482.13
1/31/2003 0:00,Euro Shopping Channel,Trains,49,SO-f6f1a42b,PL-7db33a79,PO-a1699fb0,True,Delivered,INV-cc66a97b,Paid,3227.63
4/11/2003 0:00,Royale Belge,Trains,27,SO-0b9038a4,PL-3f027445,PO-cdc32d64,True,Delivered,INV-2fd37068,Paid,1711.26
6/3/2003 0:00,Muscle Machine Inc,Trains,29,SO-8af34803,PL-dbf933ae,PO-793968bb,True,Delivered,INV-9c941752,Paid,2054.36
8/8/2003 0:00,Mini Gifts Distributors Ltd.,Trains,42,SO-10462d14,PL-0f7294bd,PO-27c7afba,True,Delivered,INV-44a0e04b,Paid,3131.94
9/25/2003 0:00,"Australian Gift Network, Co",Trains,33,SO-a6a77966,PL-2fa58e16,PO-6e3cb2e6,True,Delivered,INV-1cf0b847,Paid,1681.35
10/22/2003 0:00,"Dragon Souveniers, Ltd.",Trains,44,SO-c17e05e9,PL-db945cb1,PO-4660acb0,True,Delivered,INV-b3f0958e,Paid,2351.36
11/6/2003 0:00,L'ordine Souveniers,Trains,22,SO-cfa52e1c,PL-03568c07,PO-f06eead1,True,Delivered,INV-2317429e,Paid,1408.0
11/14/2003 0:00,"Iberia Gift Imports, Corp.",Trains,48,SO-89593962,PL-dfadd5b7,PO-2591da9f,True,Delivered,INV-bea232e7,Paid,2445.6
11/25/2003 0:00,Mini Classics,Trains,33,SO-2b607dff,PL-cf189140,PO-2de16879,True,Delivered,INV-55f83439,Paid,1804.44
12/9/2003 0:00,Diecast Collectables,Trains,45,SO-3247420f,PL-679b9291,PO-db1865bc,True,Delivered,INV-593238bb,Paid,2544.75
2/12/2004 0:00,"Clover Collections, Co.",Trains,20,SO-837291f1,PL-83bcfadf,PO-d1fce682,True,Delivered,INV-1969f3d6,Paid,1056.4
3/15/2004 0:00,"Blauer See Auto, Co.",Trains,46,SO-21b97dbb,PL-ad2cb0af,PO-988ad54d,True,Delivered,INV-4b8125d5,Paid,2801.4
5/5/2004 0:00,Suominen Souveniers,Trains,40,SO-b818cd8b,PL-281120de,PO-7315d64f,True,Delivered,INV-554a672f,Paid,1988.4
7/20/2004 0:00,Diecast Classics Inc.,Trains,45,SO-9a4d3205,PL-babea4df,PO-76c7ccac,True,Delivered,INV-736d56fc,Paid,2908.35
8/20/2004 0:00,Mini Gifts Distributors Ltd.,Trains,36,SO-f8225f3e,PL-55f8356e,PO-a87e3f7a,True,Delivered,INV-2807476a,Paid,2147.4
9/8/2004 0:00,Land of Toys Inc.,Trains,31,SO-185dc29e,PL-bf59eaaa,PO-20f4e052,True,Delivered,INV-aed5b020,Paid,2099.63
10/14/2004 0:00,"AV Stores, Co.",Trains,46,SO-5fcdf2ad,PL-fcd0e384,PO-cc2c5d33,True,Delivered,INV-1c2bb711,Paid,2315.18
10/22/2004 0:00,Heintze Collectables,Trains,35,SO-c045279e,PL-ea0f6513,PO-b582fa44,True,Delivered,INV-55face84,Paid,2327.15
11/5/2004 0:00,Baane Mini Imports,Trains,28,SO-382095d6,PL-d3d159e5,PO-6a6fa7b2,True,Delivered,INV-89cab276,Paid,2800.0
11/20/2004 0:00,"La Corne D'abondance, Co.",Trains,31,SO-df6c8e09,PL-c51e2f28,PO-e8b6c3df,True,Delivered,INV-0f0c7007,Paid,2626.01
12/2/2004 0:00,Euro Shopping Channel,Trains,27,SO-a1bb2ba3,PL-a2b1666e,PO-233e6a2e,True,Delivered,INV-0fddb6b9,Paid,2700.0
12/15/2004 0:00,Reims Collectables,Trains,22,SO-e1bdff14,PL-8e2aedf0,PO-99352cab,True,Delivered,INV-d9fc86b7,Paid,2200.0
1/23/2005 0:00,Mini Gifts Distributors Ltd.,Trains,30,SO-0b1ba1f8,PL-222b194e,PO-21788656,True,Delivered,INV-6e96545b,Paid,2986.5
2/22/2005 0:00,Euro Shopping Channel,Trains,44,SO-5ad9d1b5,PL-54f07691,PO-0c0faff6,True,Delivered,INV-4406caf5,Paid,1587.08
3/15/2005 0:00,Euro Shopping Channel,Trains,30,SO-dd924420,PL-1fcec321,PO-7b57e7e6,True,Delivered,INV-27d6913d,Paid,1808.4
5/5/2005 0:00,Gift Depot Inc.,Trains,24,SO-6c5b2420,PL-1e3271a8,PO-3b75db7d,True,Delivered,INV-c632c67a,Paid,1193.04
1/29/2003 0:00,Baane Mini Imports,Trucks and Buses,45,SO-1ba65689,PL-190de0a3,PO-b1226a96,True,Delivered,INV-ba328249,Paid,3403.35
3/26/2003 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,23,SO-211afeb2,PL-3fba1117,PO-cf4f1e46,True,Delivered,INV-fcae63f5,Paid,1575.96
5/28/2003 0:00,"Corrida Auto Replicas, Ltd",Trucks and Buses,26,SO-272e7d74,PL-373a35ab,PO-3913553a,True,Delivered,INV-bd3e5cf3,Paid,1630.2
7/24/2003 0:00,Technics Stores Inc.,Trucks and Buses,28,SO-2c854a8f,PL-194350d8,PO-44f4f225,True,Delivered,INV-f8ce74c5,Paid,1701.28
9/19/2003 0:00,"Dragon Souveniers, Ltd.",Trucks and Buses,49,SO-e66a8eed,PL-4fcf8743,PO-c0b612f9,True,Delivered,INV-d117c43b,Paid,2850.82
10/21/2003 0:00,Mini Auto Werke,Trucks and Buses,49,SO-e9607a29,PL-b41bfdbb,PO-f7ec6c9c,True,Delivered,INV-052ee1e3,Paid,2692.06
11/6/2003 0:00,"Stylish Desk Decors, Co.",Trucks and Buses,29,SO-6f55503f,PL-b012e9de,PO-744d7a81,True,Delivered,INV-6167202f,Paid,2174.42
11/13/2003 0:00,"Classic Gift Ideas, Inc",Trucks and Buses,49,SO-f8e80a7a,PL-ab2bbf19,PO-e3c580c4,True,Delivered,INV-4c1bb498,Paid,3167.36
11/25/2003 0:00,"Saveley & Henriot, Co.",Trucks and Buses,39,SO-bda8cfe0,PL-84cc9406,PO-acbf3ede,True,Delivered,INV-1b46f12b,Paid,2142.66
12/5/2003 0:00,Canadian Gift Exchange Network,Trucks and Buses,36,SO-15095e94,PL-f7def485,PO-31cad26f,True,Delivered,INV-18424e64,Paid,2117.52
2/4/2004 0:00,Handji Gifts& Co,Trucks and Buses,39,SO-f632b270,PL-5a224934,PO-7f8e1dd9,True,Delivered,INV-a00bcd74,Paid,2419.95
3/11/2004 0:00,Mini Gifts Distributors Ltd.,Trucks and Buses,30,SO-79aa2b6f,PL-a619ca7f,PO-757e74b2,True,Delivered,INV-2da7445b,Paid,2191.2
5/4/2004 0:00,Super Scale Inc.,Trucks and Buses,44,SO-ec532571,PL-8e346e8f,PO-f997fbad,True,Delivered,INV-906101a8,Paid,3043.04
6/15/2004 0:00,"Tokyo Collectables, Ltd",Trucks and Buses,20,SO-b21892c8,PL-da22708f,PO-7c63e3dc,True,Delivered,INV-96960ba1,Paid,1228.2
7/19/2004 0:00,Souveniers And Things Co.,Trucks and Buses,21,SO-2848b369,PL-a08cf369,PO-2ae0c7ac,True,Delivered,INV-5e39d12d,Paid,1330.35
8/19/2004 0:00,Diecast Classics Inc.,Trucks and Buses,36,SO-d813efde,PL-a08cba41,PO-2394c74b,True,Delivered,INV-fb17c931,Paid,2792.52
9/8/2004 0:00,Scandinavian Gift Ideas,Trucks and Buses,32,SO-21224bc8,PL-d870466b,PO-fce48f73,True,Delivered,INV-50e614fc,Paid,2296.0
10/11/2004 0:00,Auto Assoc. & Cie.,Trucks and Buses,36,SO-2b2d094f,PL-030d3da9,PO-4e331618,True,Delivered,INV-d5175260,Paid,2629.44
10/22/2004 0:00,Canadian Gift Exchange Network,Trucks and Buses,34,SO-df9e3819,PL-9d04b2b7,PO-12ec26dd,True,Delivered,INV-abbbc404,Paid,1912.16
11/5/2004 0:00,Vitachrome Inc.,Trucks and Buses,48,SO-428e0778,PL-9819d49b,PO-231ed937,True,Delivered,INV-10a82973,Paid,4800.0
11/18/2004 0:00,Mini Wheels Co.,Trucks and Buses,33,SO-3a06fb0d,PL-cce9aef1,PO-6f5109ca,True,Delivered,INV-97efd263,Paid,2431.77
11/1/2004 0:00,"Corrida Auto Replicas, Ltd",Trucks and Buses,31,SO-c1899747,PL-3b975882,PO-78827455,True,Delivered,INV-95180112,Paid,3100.0
12/10/2004 0:00,Euro Shopping Channel,Trucks and Buses,36,SO-dc352d1e,PL-76618c0d,PO-ee2f313f,True,Delivered,INV-df4561f3,Paid,3600.0
