Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
2004-10-22,Canadian Gift Exchange Network,Classic Cars,40,SO-02668732,PL-0474a3d5,PO-e74b5c8b,True,Shipped,In Transit,INV-be298798,Paid,4000.0
2004-11-04,Online Diecast Creations Co.,Classic Cars,46,SO-003a7d77,PL-dd41599e,PO-42e155ee,True,Shipped,In Transit,INV-fba96e75,Paid,2851.54
2004-11-19,"Volvo Model Replicas, Co",Classic Cars,26,SO-06edcdc3,PL-87ad79a9,PO-55f8f53b,False,On Hold,Not in Transit,INV-cb31dcef,Unpaid,2600.0
2004-11-29,"Australian Collectors, Co.",Classic Cars,27,SO-dff9c13b,PL-2c096c36,PO-83b20357,True,Shipped,In Transit,INV-9a3db63b,Paid,2700.0
2004-12-10,Mini Gifts Distributors Ltd.,Classic Cars,43,SO-b78c9f01,PL-d8d5ae69,PO-d7da4f70,True,Shipped,In Transit,INV-2050e7b8,Paid,4300.0
2005-01-20,"Anna's Decorations, Ltd",Classic Cars,35,SO-f2a6707d,PL-4e8469b6,PO-2b8cb136,True,Shipped,In Transit,INV-ced3f1ac,Paid,2297.05
2005-02-17,Corporate Gift Ideas Co.,Classic Cars,37,SO-1cc49b79,PL-8150fcfb,PO-412b0523,True,Shipped,In Transit,INV-3b04ee69,Paid,3700.0
2005-03-09,"Anna's Decorations, Ltd",Classic Cars,37,SO-10750299,PL-08511310,PO-cc507e18,True,Shipped,In Transit,INV-9be0a2f3,Paid,1735.3
2005-05-01,Quebec Home Shopping Network,Classic Cars,27,SO-6fc6cecd,PL-3a228abd,PO-dd6a31b9,True,Shipped,In Transit,INV-1836b38e,Paid,2700.0
2005-05-31,La Rochelle Gifts,Classic Cars,38,SO-9a6aa436,PL-fc781877,PO-9018a224,True,In Process,Not in Transit,INV-66db6f9e,Unpaid,3800.0
2003-03-03,Cruz & Sons Co.,Classic Cars,33,SO-be228a96,PL-3c8a4d20,PO-75f8df01,True,Shipped,In Transit,INV-c5fe80ae,Paid,3300.0
2003-05-08,Marseille Mini Autos,Classic Cars,42,SO-0999af5f,PL-60437046,PO-2f1e1a5a,True,Shipped,In Transit,INV-1cabb46b,Paid,4200.0
2003-07-02,Mini Gifts Distributors Ltd.,Classic Cars,42,SO-38c24005,PL-6cb59ebc,PO-4f397903,True,Shipped,In Transit,INV-c0347e4c,Paid,4200.0
2003-09-05,Collectables For Less Inc.,Classic Cars,48,SO-2eb5cd8f,PL-f3907bb4,PO-a8d45f37,True,Shipped,In Transit,INV-f6a9ec0c,Paid,4800.0
2003-10-10,Corporate Gift Ideas Co.,Classic Cars,41,SO-47663aad,PL-58f6069c,PO-f2328312,True,Shipped,In Transit,INV-13ad0021,Paid,4100.0
2003-11-04,"Anna's Decorations, Ltd",Classic Cars,30,SO-d59bf5c2,PL-d75fa236,PO-9be03443,True,Shipped,In Transit,INV-0d01be42,Paid,3000.0
2003-11-12,Herkku Gifts,Classic Cars,27,SO-675b5ea5,PL-0f3bc62d,PO-7ec7790d,True,Shipped,In Transit,INV-d6ddbfa0,Paid,2700.0
2003-11-20,"Toms Spezialitten, Ltd",Classic Cars,21,SO-696fc202,PL-4dbac085,PO-70e6a314,True,Shipped,In Transit,INV-81c4c3d2,Paid,2100.0
2003-12-02,Euro Shopping Channel,Classic Cars,20,SO-9281fe06,PL-bd00e206,PO-67f156fd,True,Shipped,In Transit,INV-fe7369be,Paid,2000.0
2004-01-15,Auto Canal Petit,Classic Cars,41,SO-d13ca762,PL-a25cdd37,PO-f1b1b858,True,Shipped,In Transit,INV-061bff19,Paid,4100.0
2004-02-22,"Vida Sport, Ltd",Classic Cars,27,SO-fddb3eee,PL-a860f7c9,PO-1bc8d0c8,True,Shipped,In Transit,INV-903f4984,Paid,2700.0
2004-04-09,Danish Wholesale Imports,Classic Cars,28,SO-088e5fe5,PL-55070fab,PO-9d62f796,True,Shipped,In Transit,INV-f7494d9c,Paid,2800.0
2004-06-01,"UK Collectables, Ltd.",Classic Cars,24,SO-3f35c499,PL-1b50674f,PO-a668dcf2,True,Cancelled,Not in Transit,INV-81d9e80c,Unpaid,2400.0
2004-07-06,L'ordine Souveniers,Classic Cars,44,SO-ec558b7c,PL-d0941bc0,PO-40360aa9,True,Shipped,In Transit,INV-7c71accd,Paid,4400.0
2004-08-02,Online Mini Collectables,Classic Cars,50,SO-ae70d0d8,PL-2dc99019,PO-0b9c3c40,True,Shipped,In Transit,INV-f613e002,Paid,5000.0
2004-08-30,"Vida Sport, Ltd",Classic Cars,21,SO-60b7aaa9,PL-286c2c66,PO-ef89238f,True,Shipped,In Transit,INV-2574745d,Paid,2100.0
2003-10-04,"Blauer See Auto, Co.",Classic Cars,33,SO-ecf51a48,PL-478e4dc6,PO-3e8af29a,True,Shipped,In Transit,INV-021cdb5c,Paid,3300.0
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,33,SO-a315cdd6,PL-d8085305,PO-bef9d013,True,Shipped,In Transit,INV-064669b5,Paid,3300.0
2004-11-03,"Volvo Model Replicas, Co",Classic Cars,31,SO-ca5f4147,PL-55173db8,PO-0d88fed4,True,Shipped,In Transit,INV-96e7e438,Paid,3100.0
2004-11-15,Land of Toys Inc.,Classic Cars,41,SO-0b6e78ee,PL-74b08ee9,PO-e99ec834,True,Shipped,In Transit,INV-2967847a,Paid,2930.27
2004-11-24,Salzburg Collectables,Classic Cars,45,SO-e9eedf91,PL-5e9c7c49,PO-649678d3,True,Shipped,In Transit,INV-50f776f8,Paid,3584.25
2005-01-06,Suominen Souveniers,Classic Cars,33,SO-6ed645d6,PL-5c8ac513,PO-caf0965a,True,Shipped,In Transit,INV-b7f34ccb,Paid,2817.87
2005-02-03,La Rochelle Gifts,Classic Cars,45,SO-df397d05,PL-ec2e7f05,PO-bf75ea75,True,Shipped,In Transit,INV-66ca0177,Paid,3420.0
2005-03-03,Scandinavian Gift Ideas,Classic Cars,26,SO-8d40720f,PL-c4ef96eb,PO-aff680ee,True,Shipped,In Transit,INV-47ca0173,Paid,2575.04
2005-05-17,Salzburg Collectables,Classic Cars,12,SO-cffb59a1,PL-51118cd1,PO-d20b3c03,True,Shipped,In Transit,INV-43adf63c,Paid,1200.0
2003-02-11,Danish Wholesale Imports,Classic Cars,41,SO-5b4c3ca6,PL-0a877317,PO-a770924a,True,Shipped,In Transit,INV-e54c57b5,Paid,4100.0
2003-04-16,"Dragon Souveniers, Ltd.",Classic Cars,33,SO-428c49d4,PL-f277ba77,PO-5945d7f6,True,Shipped,In Transit,INV-5ff12af7,Paid,3300.0
2003-06-03,Muscle Machine Inc,Classic Cars,46,SO-add69645,PL-a73053a7,PO-728f1100,True,Shipped,In Transit,INV-2202d2bc,Paid,4600.0
2003-08-08,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-4e7bed7d,PL-e73c81ec,PO-e171203d,True,Shipped,In Transit,INV-0b8319d4,Paid,3300.0
2003-09-28,Euro Shopping Channel,Classic Cars,20,SO-4059d5ce,PL-efaf6177,PO-4a08b6d1,True,Shipped,In Transit,INV-7418a06f,Paid,2000.0
2003-10-22,"Dragon Souveniers, Ltd.",Classic Cars,44,SO-a6d7334d,PL-5ca44077,PO-f2d0ab5a,True,Shipped,In Transit,INV-2862e39e,Paid,4400.0
2003-11-06,L'ordine Souveniers,Classic Cars,33,SO-27d14781,PL-317021e3,PO-59bca6c9,True,Shipped,In Transit,INV-b7206cd5,Paid,3300.0
2003-11-14,Mini Creations Ltd.,Classic Cars,21,SO-0f65238a,PL-0f820dc5,PO-39684da1,True,Shipped,In Transit,INV-f04bebe1,Paid,2100.0
2003-11-26,Super Scale Inc.,Classic Cars,47,SO-533023b2,PL-815ca149,PO-d1518933,True,Shipped,In Transit,INV-38c9e998,Paid,4700.0
2004-01-02,"Saveley & Henriot, Co.",Classic Cars,46,SO-0ca054a0,PL-a725f89d,PO-af85a53c,True,Shipped,In Transit,INV-74c28c5a,Paid,4600.0
2004-02-12,"Clover Collections, Co.",Classic Cars,32,SO-7ddabecc,PL-b963412c,PO-e35f8379,True,Shipped,In Transit,INV-6a9749e0,Paid,3200.0
2004-03-19,CAF Imports,Classic Cars,42,SO-a2888c72,PL-d3a29bb1,PO-f88fddd8,True,Shipped,In Transit,INV-00439580,Paid,4200.0
2004-05-05,Suominen Souveniers,Classic Cars,44,SO-0712260c,PL-7ede69d2,PO-12cfe736,True,Shipped,In Transit,INV-4b3d575a,Paid,4400.0
2004-07-20,Diecast Classics Inc.,Classic Cars,35,SO-849affa0,PL-f2b913ff,PO-73b765f7,True,Shipped,In Transit,INV-d9af0d32,Paid,3500.0
2004-08-20,Mini Gifts Distributors Ltd.,Classic Cars,41,SO-07941fe9,PL-8243f717,PO-15f41475,True,Shipped,In Transit,INV-e16d28f4,Paid,4100.0
2004-09-09,Amica Models & Co.,Classic Cars,46,SO-af28fc47,PL-f2091d57,PO-62e5b739,True,Shipped,In Transit,INV-f279a4ba,Paid,4600.0
2004-10-14,"AV Stores, Co.",Classic Cars,31,SO-a082f87c,PL-8a596a0a,PO-c2842a24,True,Shipped,In Transit,INV-526c1f1b,Paid,3100.0
2004-10-22,Heintze Collectables,Classic Cars,38,SO-b441f1a7,PL-0f7784ab,PO-2dfaba6f,True,Shipped,In Transit,INV-dadab3f3,Paid,3800.0
2004-11-05,Baane Mini Imports,Classic Cars,42,SO-aee13d1c,PL-4da64953,PO-17d1aadb,True,Shipped,In Transit,INV-21151c5f,Paid,2688.0
2004-11-20,"La Corne D'abondance, Co.",Classic Cars,33,SO-0e41f305,PL-32ccc2cd,PO-3d3d6959,True,Shipped,In Transit,INV-15ec0925,Paid,1888.26
2004-11-01,"Corrida Auto Replicas, Ltd",Classic Cars,48,SO-06f309c6,PL-6807da63,PO-0f188673,True,Shipped,In Transit,INV-7f30795c,Paid,2513.28
2004-12-15,Reims Collectables,Classic Cars,42,SO-7e58ee76,PL-8ff552e4,PO-d2987471,True,Shipped,In Transit,INV-99d96623,Paid,4200.0
2005-01-23,Mini Gifts Distributors Ltd.,Classic Cars,32,SO-8da28b0d,PL-402b1dec,PO-1a160136,True,Shipped,In Transit,INV-bc5c1d0c,Paid,3200.0
2005-02-17,Mini Gifts Distributors Ltd.,Classic Cars,34,SO-8488401f,PL-012400ee,PO-a542b7cc,True,Shipped,In Transit,INV-42e7115e,Paid,3400.0
2005-03-17,Lyon Souveniers,Classic Cars,33,SO-6cdc5701,PL-cbf2c4f8,PO-371adc06,True,Shipped,In Transit,INV-9aae6b81,Paid,2280.96
2005-05-05,Gift Depot Inc.,Classic Cars,36,SO-4f7e6292,PL-df6181bd,PO-b80c76e0,True,Shipped,In Transit,INV-d11dd74c,Paid,3600.0
2003-01-29,Baane Mini Imports,Trucks and Buses,27,SO-6dd00c14,PL-0f586ec6,PO-d784dc1a,True,Shipped,In Transit,INV-831b61e5,Paid,2700.0
2003-03-26,Mini Gifts Distributors Ltd.,Trucks and Buses,21,SO-30d74382,PL-6dacc6d9,PO-eec333fa,True,Shipped,In Transit,INV-75e70fcb,Paid,2100.0
2003-05-28,"Corrida Auto Replicas, Ltd",Trucks and Buses,21,SO-7c5086f8,PL-a2b9b1bd,PO-90c2b6a5,True,Shipped,In Transit,INV-156c7859,Paid,2100.0
2003-07-24,Technics Stores Inc.,Trucks and Buses,38,SO-31d85fba,PL-bd8ff905,PO-59b0fe3e,True,Shipped,In Transit,INV-be6f9c2a,Paid,3800.0
2003-09-19,"Dragon Souveniers, Ltd.",Trucks and Buses,30,SO-a9de6cea,PL-fc93165d,PO-6b83af23,True,Shipped,In Transit,INV-cfc24ee8,Paid,3000.0
2003-10-21,Mini Auto Werke,Trucks and Buses,49,SO-e79732b1,PL-b177369d,PO-8983a280,True,Resolved,Delivered,INV-7a8f409a,Paid,4900.0
2003-11-06,"Australian Gift Network, Co",Trucks and Buses,43,SO-4ede1b94,PL-c2c045e6,PO-e74fc6b7,True,Shipped,In Transit,INV-17b0272f,Paid,4300.0
2003-11-13,"Classic Gift Ideas, Inc",Trucks and Buses,41,SO-912c5649,PL-a9d743e9,PO-dfd40a74,True,Shipped,In Transit,INV-9d963424,Paid,4100.0
2003-11-25,"Saveley & Henriot, Co.",Trucks and Buses,38,SO-2a01efa9,PL-7f8b65b0,PO-bfc5e1d6,True,Shipped,In Transit,INV-7571a1a6,Paid,3800.0
2003-12-05,Canadian Gift Exchange Network,Trucks and Buses,28,SO-78abd8ad,PL-e8f97754,PO-6a2f214a,True,Shipped,In Transit,INV-39fe06ed,Paid,2800.0
2004-02-02,Auto Assoc. & Cie.,Trucks and Buses,43,SO-d7d00ce6,PL-c4313607,PO-c4c85591,True,Shipped,In Transit,INV-2c39edfd,Paid,4300.0
2004-03-11,Mini Gifts Distributors Ltd.,Trucks and Buses,25,SO-093f7220,PL-855b762e,PO-00fd140c,True,Shipped,In Transit,INV-c0b18f43,Paid,2500.0
2004-05-04,Super Scale Inc.,Trucks and Buses,38,SO-ff32db16,PL-a1dd31c0,PO-b83e1433,True,Shipped,In Transit,INV-0b7a9e53,Paid,3800.0
2004-06-15,"Tokyo Collectables, Ltd",Trucks and Buses,41,SO-472f9d5f,PL-1541be14,PO-310d2752,True,Shipped,In Transit,INV-20d5cecc,Paid,4100.0
2004-07-19,Souveniers And Things Co.,Trucks and Buses,28,SO-6949761b,PL-5c012ddd,PO-498645f5,True,Shipped,In Transit,INV-01835c9f,Paid,2800.0
2004-08-19,Diecast Classics Inc.,Trucks and Buses,25,SO-c643c617,PL-94d797e5,PO-801c5f54,True,Shipped,In Transit,INV-d4c6b720,Paid,2500.0
2004-09-08,Scandinavian Gift Ideas,Trucks and Buses,41,SO-2f636646,PL-6aaf810e,PO-973144c0,True,Shipped,In Transit,INV-b9a14788,Paid,4100.0
2004-10-11,Auto Assoc. & Cie.,Trucks and Buses,39,SO-bd5d8a13,PL-ddf239d6,PO-8f595001,True,Shipped,In Transit,INV-685b6b82,Paid,3900.0
2004-10-22,Canadian Gift Exchange Network,Trucks and Buses,21,SO-f17ddf70,PL-642c4fd1,PO-c1b11873,True,Shipped,In Transit,INV-be9f489e,Paid,2100.0
2004-11-04,Online Diecast Creations Co.,Trucks and Buses,27,SO-bbab08ab,PL-98dc97dd,PO-b79fdc10,True,Shipped,In Transit,INV-e22064b2,Paid,2700.0
2004-11-18,Mini Wheels Co.,Trucks and Buses,33,SO-8c23c34f,PL-bec85cc1,PO-111e8dc0,True,Shipped,In Transit,INV-453f5a62,Paid,3273.93
2004-11-29,"Australian Collectors, Co.",Trucks and Buses,29,SO-edd6be65,PL-bef6ef3b,PO-cdc5369b,True,Shipped,In Transit,INV-ae627076,Paid,2900.0
2004-12-10,Mini Gifts Distributors Ltd.,Trucks and Buses,49,SO-7b4b6b8e,PL-bd1747c6,PO-3f7fc5e6,True,Shipped,In Transit,INV-eae38a42,Paid,4900.0
2005-01-20,"Anna's Decorations, Ltd",Trucks and Buses,49,SO-1762051e,PL-4d0b1e03,PO-760b4a68,True,Shipped,In Transit,INV-4308152a,Paid,4900.0
2005-02-17,Corporate Gift Ideas Co.,Trucks and Buses,20,SO-3c19edbe,PL-fa914251,PO-edabf1d4,True,Shipped,In Transit,INV-141daaf2,Paid,2000.0
2005-03-09,"Anna's Decorations, Ltd",Trucks and Buses,39,SO-da2e10c3,PL-ce47676d,PO-0cb9f480,True,Shipped,In Transit,INV-758565af,Paid,2464.8
2005-05-01,Quebec Home Shopping Network,Trucks and Buses,40,SO-eabbbbe5,PL-0549c723,PO-83f5f7bb,True,Shipped,In Transit,INV-7e4cb0e9,Paid,4000.0
2005-05-31,Euro Shopping Channel,Trucks and Buses,49,SO-9bbf6589,PL-e0a1022d,PO-cd98aad0,True,In Process,Not in Transit,INV-ff20ef5e,Unpaid,4900.0
2003-02-24,Land of Toys Inc.,Motorcycles,21,SO-728767f4,PL-16e10b9b,PO-0bc89399,True,Shipped,In Transit,INV-b244c975,Paid,2100.0
2003-05-07,Reims Collectables,Motorcycles,50,SO-ef59c4cc,PL-88021a29,PO-54759ad0,True,Shipped,In Transit,INV-92f00287,Paid,5000.0
2003-07-01,Lyon Souveniers,Motorcycles,20,SO-321e121d,PL-437b08c3,PO-927dbcde,True,Shipped,In Transit,INV-05fddf14,Paid,2000.0
2003-08-25,Toys4GrownUps.com,Motorcycles,49,SO-620fef37,PL-d4c53d31,PO-db999e67,True,Shipped,In Transit,INV-fc9153cd,Paid,4900.0
2003-10-10,Corporate Gift Ideas Co.,Motorcycles,38,SO-29203b6c,PL-d5d54715,PO-385abae0,True,Shipped,In Transit,INV-2a9694ac,Paid,3800.0
2003-11-04,"Anna's Decorations, Ltd",Motorcycles,35,SO-6e4990f8,PL-483fecab,PO-a0266fb5,True,Shipped,In Transit,INV-c68bb9b0,Paid,3500.0
2003-11-11,Daedalus Designs Imports,Motorcycles,40,SO-0fea9bc5,PL-485c90af,PO-252b6f4f,True,Shipped,In Transit,INV-941ae691,Paid,4000.0
2003-11-18,Toys4GrownUps.com,Motorcycles,28,SO-1be79688,PL-302438d0,PO-35859fe2,True,Shipped,In Transit,INV-11b0c775,Paid,2800.0
2003-12-01,Mini Wheels Co.,Motorcycles,25,SO-c4447341,PL-a0f531a1,PO-6dab6e10,True,Shipped,In Transit,INV-be6b5b45,Paid,2500.0
2004-01-15,Auto Canal Petit,Motorcycles,36,SO-e70c6a32,PL-ce29df1d,PO-9b9a3d6d,True,Shipped,In Transit,INV-4dcc17a3,Paid,3600.0
2004-02-21,Daedalus Designs Imports,Motorcycles,43,SO-a82d24d1,PL-30e3750e,PO-69825f9a,True,Shipped,In Transit,INV-4cd55db2,Paid,4300.0
2004-04-05,Vitachrome Inc.,Motorcycles,32,SO-c1d38dd5,PL-28a8d14f,PO-14a9ad5d,True,Shipped,In Transit,INV-ad2fc54c,Paid,3200.0
2004-05-18,Tekni Collectables Inc.,Motorcycles,46,SO-9e169556,PL-a341d48b,PO-956f002b,True,Shipped,In Transit,INV-e59fa2d7,Paid,4600.0
2004-06-28,Gift Depot Inc.,Motorcycles,48,SO-d333d012,PL-c50d10b0,PO-1b9a95f0,True,Shipped,In Transit,INV-621d2828,Paid,4800.0
2004-08-02,Online Mini Collectables,Motorcycles,43,SO-f9ad13e5,PL-c0493915,PO-87cc0c55,True,Shipped,In Transit,INV-705e95b7,Paid,4300.0
2004-08-27,Marta's Replicas Co.,Motorcycles,49,SO-0e51d67f,PL-fa5b619b,PO-6a229262,True,Shipped,In Transit,INV-180fbe0e,Paid,4900.0
2004-09-30,"Toys of Finland, Co.",Motorcycles,24,SO-b533fc18,PL-461d8ee3,PO-09ec21d0,True,Shipped,In Transit,INV-47b9ae4b,Paid,2400.0
2004-10-15,Baane Mini Imports,Motorcycles,26,SO-67a5b90f,PL-40d555d2,PO-988100c0,True,Shipped,In Transit,INV-48e8a065,Paid,2600.0
2004-11-03,Microscale Inc.,Motorcycles,30,SO-1a9a0f30,PL-71529497,PO-68cb3fc3,True,Shipped,In Transit,INV-5144ad09,Paid,3000.0
2004-11-15,Land of Toys Inc.,Motorcycles,24,SO-ed3fb03d,PL-7b56166b,PO-e5d4e849,True,Shipped,In Transit,INV-cda7d1d5,Paid,2400.0
2004-11-24,Salzburg Collectables,Motorcycles,55,SO-01031df4,PL-cee79709,PO-d9af573e,True,Shipped,In Transit,INV-34629e52,Paid,5500.0
2005-01-05,Technics Stores Inc.,Motorcycles,22,SO-c76c36c9,PL-c6befb9c,PO-8b8962ae,True,Shipped,In Transit,INV-cbf98029,Paid,2200.0
2005-02-03,La Rochelle Gifts,Motorcycles,49,SO-e86616c6,PL-57253a5f,PO-c19b2455,True,Shipped,In Transit,INV-5e644698,Paid,3867.08
2005-03-03,FunGiftIdeas.com,Motorcycles,44,SO-563c7c07,PL-21c6fc2d,PO-7ad35dd0,True,Shipped,In Transit,INV-19d2c8f7,Paid,4400.0
2005-04-08,"UK Collectables, Ltd.",Motorcycles,66,SO-b0f072c9,PL-d4cd53c5,PO-cc88de16,True,Shipped,In Transit,INV-82d60dcb,Paid,6600.0
2005-05-13,Euro Shopping Channel,Motorcycles,21,SO-54b83091,PL-1fae8e41,PO-39dd729f,True,Disputed,Not in Transit,INV-81bfb3db,Unpaid,2100.0
2003-01-31,Euro Shopping Channel,Classic Cars,34,SO-225b80d6,PL-ae03d619,PO-707c18af,True,Shipped,In Transit,INV-8b7f0546,Paid,3400.0
2003-04-16,"Dragon Souveniers, Ltd.",Classic Cars,43,SO-ba83cf0c,PL-64097d7c,PO-70d3cf66,True,Shipped,In Transit,INV-299f4ea9,Paid,4300.0
2003-06-03,Muscle Machine Inc,Classic Cars,46,SO-26006339,PL-d003704c,PO-4878d879,True,Shipped,In Transit,INV-35540e86,Paid,4600.0
2003-08-08,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-f923c167,PL-8f753e74,PO-f814e272,True,Shipped,In Transit,INV-d2a8dd13,Paid,3300.0
2003-09-28,Euro Shopping Channel,Classic Cars,42,SO-231b2d59,PL-9f46de74,PO-a9ca2323,True,Shipped,In Transit,INV-d3982a7d,Paid,4200.0
2003-10-22,"Dragon Souveniers, Ltd.",Classic Cars,34,SO-3199f033,PL-c23f5b77,PO-8e441b9a,True,Shipped,In Transit,INV-0720aff6,Paid,3400.0
2003-11-06,L'ordine Souveniers,Classic Cars,47,SO-6eda02c2,PL-ac115ce6,PO-bce36918,True,Shipped,In Transit,INV-741e4a16,Paid,4700.0
2003-11-14,Mini Creations Ltd.,Classic Cars,33,SO-b3b33942,PL-3ac5b5f4,PO-dc3f40a3,True,Shipped,In Transit,INV-a06e3225,Paid,3300.0
2003-11-26,Super Scale Inc.,Classic Cars,24,SO-2a272697,PL-fd355513,PO-2b764ba8,True,Shipped,In Transit,INV-17820a21,Paid,2400.0
2004-01-02,"Saveley & Henriot, Co.",Classic Cars,26,SO-9dcd4d1c,PL-da3257fc,PO-3143a7e5,True,Shipped,In Transit,INV-748d2385,Paid,2600.0
2004-02-12,"Clover Collections, Co.",Classic Cars,30,SO-b4a725ec,PL-9a8d5021,PO-41904436,True,Shipped,In Transit,INV-6feed8db,Paid,3000.0
2004-03-15,"Blauer See Auto, Co.",Classic Cars,43,SO-6b2635b4,PL-0014e7eb,PO-5d5e24e5,True,Shipped,In Transit,INV-dca285af,Paid,4300.0
2004-05-05,Suominen Souveniers,Classic Cars,25,SO-8594e1c9,PL-e9a64c19,PO-562b982d,True,Shipped,In Transit,INV-e85df408,Paid,2500.0
2004-07-20,Diecast Classics Inc.,Classic Cars,27,SO-99f08a2f,PL-cc41e545,PO-25bf0a75,True,Shipped,In Transit,INV-0515130d,Paid,2700.0
2004-08-20,Mini Gifts Distributors Ltd.,Classic Cars,27,SO-e00cd2de,PL-851efa3e,PO-23fbb915,True,Shipped,In Transit,INV-bba9b4e8,Paid,2700.0
2004-09-09,Amica Models & Co.,Classic Cars,24,SO-d021d8b2,PL-e1164dd2,PO-a6a212ab,True,Shipped,In Transit,INV-4e3114f2,Paid,2400.0
2004-10-14,"AV Stores, Co.",Classic Cars,34,SO-d1073045,PL-ec0c73d0,PO-60b03313,True,Shipped,In Transit,INV-178e8669,Paid,3400.0
2004-10-22,Heintze Collectables,Classic Cars,46,SO-6be24977,PL-de2c94e5,PO-9bf174b8,True,Shipped,In Transit,INV-0c9a698a,Paid,4600.0
2004-11-05,Vitachrome Inc.,Classic Cars,27,SO-3b35c8ae,PL-e25836ac,PO-57a2415b,True,Shipped,In Transit,INV-6340b184,Paid,1466.91
2004-11-20,"La Corne D'abondance, Co.",Classic Cars,33,SO-769fd965,PL-5ca7b0a8,PO-ab2943a3,True,Shipped,In Transit,INV-6eb55241,Paid,3300.0
2004-11-01,"Corrida Auto Replicas, Ltd",Classic Cars,47,SO-832ca307,PL-b9693947,PO-f9e5c0c2,True,Shipped,In Transit,INV-5809124c,Paid,4700.0
2004-12-10,Euro Shopping Channel,Classic Cars,49,SO-0d5433ea,PL-2aef2937,PO-9c3c9b5b,True,Shipped,In Transit,INV-a71c7b1a,Paid,2711.66
2005-01-26,"Tokyo Collectables, Ltd",Classic Cars,40,SO-5f00489a,PL-75b335b1,PO-eabd24ab,True,Shipped,In Transit,INV-a9e63197,Paid,4000.0
2005-02-17,Mini Gifts Distributors Ltd.,Classic Cars,37,SO-fc70b941,PL-178b9106,PO-de5af244,True,Shipped,In Transit,INV-6e1d9b07,Paid,3700.0
2005-05-05,Gift Depot Inc.,Classic Cars,47,SO-c5912e81,PL-b83cb81f,PO-2d6ddcad,True,Shipped,In Transit,INV-3efe6347,Paid,4700.0
2003-03-03,Cruz & Sons Co.,Classic Cars,45,SO-caa7e536,PL-9b16652d,PO-4a588d55,True,Shipped,In Transit,INV-0399cb5b,Paid,4500.0
2003-05-08,Marseille Mini Autos,Classic Cars,37,SO-3f6bd191,PL-0c386fa2,PO-d211a218,True,Shipped,In Transit,INV-d7f46c96,Paid,3693.34
2003-07-02,Mini Gifts Distributors Ltd.,Classic Cars,48,SO-0c91e30a,PL-fd852d65,PO-373f198c,True,Shipped,In Transit,INV-e0396874,Paid,4800.0
2003-09-05,Collectables For Less Inc.,Classic Cars,31,SO-b197a37e,PL-6e07ca3a,PO-1e963dc2,True,Shipped,In Transit,INV-055ab55e,Paid,3100.0
2003-10-11,"Men 'R' US Retailers, Ltd.",Classic Cars,46,SO-eb5f90f5,PL-57170732,PO-02c8bd3e,True,Shipped,In Transit,INV-4490c098,Paid,4600.0
2003-11-04,Mini Auto Werke,Classic Cars,47,SO-d70480a0,PL-0774c7b6,PO-c40ec063,True,Shipped,In Transit,INV-3352cea3,Paid,4700.0
2003-11-12,Herkku Gifts,Classic Cars,28,SO-e968cc5a,PL-2b5ea108,PO-a6ffbbbc,True,Shipped,In Transit,INV-a68d9db4,Paid,2800.0
2003-11-20,"Toms Spezialitten, Ltd",Classic Cars,40,SO-f1a4bcd0,PL-3dae3cb9,PO-612733c4,True,Shipped,In Transit,INV-133c9686,Paid,4000.0
2003-12-02,Euro Shopping Channel,Classic Cars,20,SO-d67ea980,PL-639152a4,PO-89aacb6f,True,Shipped,In Transit,INV-8f5bf4c1,Paid,2000.0
2004-01-16,Euro Shopping Channel,Classic Cars,39,SO-c8364e4f,PL-778e4282,PO-5a67b714,True,Shipped,In Transit,INV-5c476a02,Paid,3900.0
2004-02-22,"Vida Sport, Ltd",Classic Cars,25,SO-e9957c8c,PL-09bf2b20,PO-30ab99fb,True,Shipped,In Transit,INV-716ac436,Paid,2495.5
2004-04-09,Danish Wholesale Imports,Classic Cars,29,SO-923de227,PL-539bb233,PO-9d03b16f,True,Shipped,In Transit,INV-afe6dbbf,Paid,2900.0
2004-06-01,"UK Collectables, Ltd.",Classic Cars,22,SO-aa31835f,PL-69b5cf8c,PO-1b67d2a5,True,Cancelled,Not in Transit,INV-bb63562f,Unpaid,2200.0
2004-07-06,L'ordine Souveniers,Classic Cars,22,SO-21eb694c,PL-328cf922,PO-890754ca,True,Shipped,In Transit,INV-9e54b4e2,Paid,2200.0
2004-08-02,Online Mini Collectables,Classic Cars,47,SO-f9336249,PL-a5e7dd1c,PO-178fab02,True,Shipped,In Transit,INV-a5ee653b,Paid,4700.0
2004-08-30,"Vida Sport, Ltd",Classic Cars,45,SO-f1c2f5ca,PL-647cb499,PO-be369168,True,Shipped,In Transit,INV-0ba3ec51,Paid,4500.0
2003-10-04,"Blauer See Auto, Co.",Classic Cars,29,SO-4802595a,PL-3159fe03,PO-0655e8a6,True,Shipped,In Transit,INV-2c262baf,Paid,2900.0
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,24,SO-aa1bd029,PL-86aa0173,PO-2d9cc71f,True,Shipped,In Transit,INV-88f79617,Paid,2400.0
